datetime,t,wind3d,wind2d,t_det,wind3d_det,wind2d_det,t_tap,wind3d_tap,wind2d_tap
2023-08-12 12:22:56.500,31.06,0.21236760581595301,0.12727922061357855,0.2503512448493517,-0.547559671344322,-0.5442821588291932,0.2503512448493517,-0.547559671344322,-0.5442821588291932
2023-08-12 12:22:57.000,30.97,0.10295630140987,0.09,0.16029425759925786,-0.6569173431626669,-0.5815100780685801,0.16029425759925786,-0.6569173431626669,-0.5815100780685801
2023-08-12 12:22:57.500,31.18,0.18138357147217055,0.13601470508735444,0.3702372703491683,-0.5784364405126281,-0.535444071607034,0.3702372703491683,-0.5784364405126281,-0.535444071607034
2023-08-12 12:22:58.000,30.88,0.23622023622035435,0.16401219466856726,0.07018028309907365,-0.5235461431767061,-0.5073952806516295,0.07018028309907365,-0.5235461431767061,-0.5073952806516295
2023-08-12 12:22:58.500,30.92,0.39837168574084175,0.3501428280002319,0.11012329584898595,-0.3613410610684806,-0.32121334594577344,0.11012329584898595,-0.3613410610684806,-0.32121334594577344
2023-08-12 12:22:59.000,31.09,0.31400636936215165,0.2024845673131659,0.2800663085988937,-0.4456527448594324,-0.4688203052586478,0.2800663085988937,-0.4456527448594324,-0.4688203052586478
2023-08-12 12:22:59.500,31.27,0.2102379604162864,0.09,0.46000932134879946,-0.5493675212175595,-0.5812535711976221,0.46000932134879946,-0.5493675212175595,-0.5812535711976221
2023-08-12 12:23:00.000,31.37,0.12884098726725127,0.12727922061357855,0.5599523340987105,-0.6307108617788565,-0.5439230492098519,0.5599523340987105,-0.6307108617788565,-0.5439230492098519
2023-08-12 12:23:00.500,31.35,0.21447610589527216,0.18973665961010275,0.539895346848617,-0.5450221105630972,-0.48141430883913605,0.539895346848617,-0.5450221105630972,-0.48141430883913605
2023-08-12 12:23:01.000,31.46,0.14798648586948743,0.1392838827718412,0.649838359598526,-0.6114580980011439,-0.531815784303206,0.649838359598526,-0.6114580980011439,-0.531815784303206
2023-08-12 12:23:01.500,31.35,0.20322401432901577,0.2009975124224178,0.5397813723484362,-0.5561669369538773,-0.47005085327843776,0.5397813723484362,-0.5561669369538773,-0.47005085327843776
2023-08-12 12:23:02.000,31.28,0.16401219466856726,0.161245154965971,0.4697243850983419,-0.5953251240265875,-0.509751909360693,0.4697243850983419,-0.5953251240265875,-0.509751909360693
2023-08-12 12:23:02.500,31.44,0.34985711369071804,0.3352610922848042,0.6296673978482517,-0.40942657241669866,-0.3356846706676682,0.6296673978482517,-0.40942657241669866,-0.3356846706676682
2023-08-12 12:23:03.000,31.37,0.197484176581315,0.17029386365926402,0.5596104105981574,-0.5617458769383635,-0.5006005979190168,0.5596104105981574,-0.5617458769383635,-0.5006005979190168
2023-08-12 12:23:03.500,31.46,0.08544003745317531,0.08,0.6495534233480669,-0.673736383478765,-0.5908431602040892,0.6495534233480669,-0.673736383478765,-0.5908431602040892
2023-08-12 12:23:04.000,31.01,0.22135943621178655,0.16278820596099705,0.19949643609797718,-0.5377633521324156,-0.5080036528689005,0.19949643609797718,-0.5377633521324156,-0.5080036528689005
2023-08-12 12:23:04.500,31.23,0.27658633371878666,0.19104973174542803,0.4194394488478821,-0.4824828220376773,-0.4796908257102779,0.4194394488478821,-0.4824828220376773,-0.4796908257102779
2023-08-12 12:23:05.000,30.97,0.16248076809271922,0.161245154965971,0.15938246159779013,-0.5965347550760065,-0.5094441011155433,0.15938246159779013,-0.5965347550760065,-0.5094441011155433
2023-08-12 12:23:05.500,31.15,0.08306623862918075,0.0806225774829855,0.33932547434769944,-0.6758956519518068,-0.5900153772243372,0.33932547434769944,-0.6758956519518068,-0.5900153772243372
2023-08-12 12:23:06.000,31.41,0.22847319317591727,0.21400934559032697,0.599268487097607,-0.530435064817332,-0.4565773077428041,0.599268487097607,-0.530435064817332,-0.4565773077428041
2023-08-12 12:23:06.500,30.8,0.43335897360040904,0.3894868418830089,-0.010788500152482783,-0.32549565180510204,-0.2810485100759305,-0.010788500152482783,-0.32549565180510204,-0.2810485100759305
2023-08-12 12:23:07.000,30.85,0.42731721238442993,0.3535533905932738,0.039154512597423974,-0.331483780433343,-0.316930659991474,0.039154512597423974,-0.331483780433343,-0.316930659991474
2023-08-12 12:23:07.500,30.88,0.20615528128088306,0.11661903789690602,0.06909752534733116,-0.5525920789491516,-0.5538137113136503,0.06909752534733116,-0.5525920789491516,-0.5538137113136503
2023-08-12 12:23:08.000,31.06,0.1783255450012701,0.05385164807134505,0.24904053809724047,-0.5803681826410264,-0.6165297997650196,0.24904053809724047,-0.5803681826410264,-0.6165297997650196
2023-08-12 12:23:08.500,30.68,0.3397057550292606,0.2404163056034262,-0.1310164491528525,-0.4189343400252977,-0.42991384085874684,-0.1310164491528525,-0.4189343400252977,-0.42991384085874684
2023-08-12 12:23:09.000,31.28,0.26248809496813374,0.2,0.46892656359705853,-0.4960983674986864,-0.4702788450879814,0.46892656359705853,-0.4960983674986864,-0.4702788450879814
2023-08-12 12:23:09.500,31.53,0.26305892875931813,0.04,0.7188695763469646,-0.49547390111976386,-0.6302275437137898,0.7188695763469646,-0.49547390111976386,-0.6302275437137898
2023-08-12 12:23:10.000,31.41,0.12649110640673517,0.04,0.5988125890968732,-0.6319880908846085,-0.6301762423395981,0.5988125890968732,-0.6319880908846085,-0.6301762423395981
2023-08-12 12:23:10.500,31.58,0.12649110640673517,0.04,0.7687556018467809,-0.6319344582968704,-0.6301249409654065,0.7687556018467809,-0.6319344582968704,-0.6301249409654065
2023-08-12 12:23:11.000,31.41,0.1854723699099141,0.14142135623730953,0.5986986145966888,-0.5728995622059532,-0.5286522833539055,0.5986986145966888,-0.5728995622059532,-0.5286522833539055
2023-08-12 12:23:11.500,31.41,0.20615528128088306,0.11661903789690602,0.5986416273465984,-0.5521630182472461,-0.5534033003201174,0.5986416273465984,-0.5521630182472461,-0.5534033003201174
2023-08-12 12:23:12.000,31.55,0.16673332000533067,0.07280109889280519,0.7385846400965086,-0.5915313469350603,-0.5971699379500266,0.7385846400965086,-0.5915313469350603,-0.5971699379500266
2023-08-12 12:23:12.500,31.55,0.13453624047073712,0.09,0.7385276528464146,-0.6236747938819156,-0.5799197354686402,0.7385276528464146,-0.6236747938819156,-0.5799197354686402
2023-08-12 12:23:13.000,31.61,0.2054263858417414,0.14035668847618202,0.798470665596323,-0.5527310159231731,-0.5295117456182665,0.798470665596323,-0.5527310159231731,-0.5295117456182665
2023-08-12 12:23:13.500,31.81,0.17435595774162693,0.12649110640673517,0.9984136783462283,-0.5837478114355494,-0.5433260263135218,0.9984136783462283,-0.5837478114355494,-0.5433260263135218
2023-08-12 12:23:14.000,31.84,0.13453624047073712,0.09,1.028356691096139,-0.6235138961187011,-0.5797658313460653,1.028356691096139,-0.6235138961187011,-0.5797658313460653
2023-08-12 12:23:14.500,31.75,0.23194827009486405,0.23,0.9382997038460488,-0.5260482339068359,-0.43971452997187366,0.9382997038460488,-0.5260482339068359,-0.43971452997187366
2023-08-12 12:23:15.000,32.05,0.11357816691600547,0.0806225774829855,1.238242716595952,-0.6443647044979564,-0.5890406511146965,1.238242716595952,-0.6443647044979564,-0.5890406511146965
2023-08-12 12:23:15.500,31.98,0.10816653826391968,0.07280109889280519,1.1681857293458648,-0.649722700562304,-0.5968108283306852,1.1681857293458648,-0.649722700562304,-0.5968108283306852
2023-08-12 12:23:16.000,32.01,0.04,0.04,1.1981287420957685,-0.7178356062384854,-0.6295606258492987,1.1981287420957685,-0.7178356062384854,-0.6295606258492987
2023-08-12 12:23:16.500,31.35,0.17435595774162693,0.12649110640673517,0.5380717548456815,-0.5834260159091202,-0.543018218068372,0.5380717548456815,-0.5834260159091202,-0.543018218068372
2023-08-12 12:23:17.000,31.53,0.2842534080710379,0.18,0.7180147675955908,-0.47347493299197113,-0.48945802310091563,0.7180147675955908,-0.47347493299197113,-0.48945802310091563
2023-08-12 12:23:17.500,31.44,0.27367864366808015,0.19697715603592209,0.627957780345497,-0.4839960648071907,-0.4724295656908019,0.627957780345497,-0.4839960648071907,-0.4724295656908019
2023-08-12 12:23:18.000,31.37,0.23430749027719963,0.18,0.5579007930954063,-0.5233135856103329,-0.4893554203525324,0.5579007930954063,-0.5233135856103329,-0.4893554203525324
2023-08-12 12:23:18.500,31.32,0.19824227601599012,0.17117242768623692,0.5078438058453116,-0.5593251672838043,-0.49813169129210383,0.5078438058453116,-0.5593251672838043,-0.49813169129210383
