Date;Time;Module Address;Module Command;Value1;Value2;Value3;Value4
2023-07-11;05:07:08;1;0;48;2022;79935;1005936
2023-07-11;05:07:08;1;2;34;2001;76260;11
2023-07-11;05:07:08;1;1;49;1261;510307632;134353549
2023-07-11;05:07:09;1;0;48;2021;79849;1005891
2023-07-11;05:07:09;1;2;34;1996;76275;11
2023-07-11;05:07:10;1;101;2023-07-11;05:07:10
2023-07-11;05:07:10;1;0;48;2019;79764;1005883
2023-07-11;05:07:10;1;2;34;1993;76389;11
2023-07-11;05:07:10;1;1;49;1256;510307660;134353480
2023-07-11;05:07:11;1;0;48;2017;79903;1005848
2023-07-11;05:07:11;1;2;34;1992;76466;11
2023-07-11;05:07:11;1;1;49;1254;510307673;134353444
2023-07-11;05:07:12;1;0;48;2016;80189;1005920
2023-07-11;05:07:12;1;2;34;1992;76550;11
2023-07-11;05:07:12;1;1;49;1251;510307686;134353411
2023-07-11;05:07:13;1;0;48;2014;80267;1005947
2023-07-11;05:07:13;1;2;34;1992;76656;11
2023-07-11;05:07:13;1;1;49;1249;510307695;134353378
2023-07-11;05:07:14;1;0;48;2014;80379;1005920
2023-07-11;05:07:14;1;2;34;1995;76771;11
2023-07-11;05:07:14;1;1;49;1247;510307711;134353340
2023-07-11;05:07:15;1;0;48;2016;80455;1005893
2023-07-11;05:07:15;1;2;34;2002;76885;11
2023-07-11;05:07:15;1;1;49;1244;510307731;134353299
2023-07-11;05:07:16;1;0;48;2017;80649;1005929
2023-07-11;05:07:16;1;2;34;2006;76969;11
2023-07-11;05:07:17;1;0;48;2016;80660;1005974
2023-07-11;05:07:17;1;2;34;2006;76992;11
2023-07-11;05:07:17;1;1;49;1241;510307760;134353236
2023-07-11;05:07:18;1;0;48;2012;80377;1005912
2023-07-11;05:07:18;1;2;34;2007;77045;11
